k,m,run_id,run_index,is_best_run,base_seed,run_seed,T,sampler,sampler_params_json,d_max,points_json,subset,witness_json,delta,history_json
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[0.6418561935645263, 0.0454127800238401, 0.14504405224365277, 0.5044704197143172, 0.3658780846458739, 0.25699612692624935], [-0.6418707193812692, 0.23697916175113262, -0.3225246336184959, 0.5211420374760638, 0.1330862347256632, -0.46952109146269905], [0.5526665134076251, 0.13834196965446513, -0.6098584919194409, 0.20443379191314942, 0.2782125205622804, 0.6423696736044913], [-0.35855254157658495, -0.19650504657807, 0.23911718691359812, -0.6701920643283032, 0.3068263808286204, -0.3313893765714513]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.6418561935645263, 0.0454127800238401, 0.14504405224365277, 0.5044704197143172, 0.3658780846458739, 0.25699612692624935]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.6418707193812692, 0.23697916175113262, -0.3225246336184959, 0.5211420374760638, 0.1330862347256632, -0.46952109146269905]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.5526665134076251, 0.13834196965446513, -0.6098584919194409, 0.20443379191314942, 0.2782125205622804, 0.6423696736044913]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.35855254157658495, -0.19650504657807, 0.23911718691359812, -0.6701920643283032, 0.3068263808286204, -0.3313893765714513]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.9184293790040444, -0.041031899151358533, -0.19209243032218454, 0.179069431574408, -0.059779234655410685, -0.3982798645171025]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.7196727827952974, 0.3097266802544195, 0.14748429327951806, 0.08665193534341353, 0.26869106318848573, 0.21018952252451936]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.21404388769272295, 0.02205114274196851, 0.7243129041405711, -0.089101319444682, 0.5284049842334649, -0.4878481124559579]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.4104952232206481, -0.506240046023431, 0.45312447642519005, -0.5672649634579553, -0.07968806520070665, -0.4050387390611105]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.09825181711357835, -0.7661360630198287, 0.2481921960612177, -0.21566812289688694, 0.7105805093657018, 0.31294152072091946]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.5197979348341573, 0.387483797087747, 0.014822049519928751, -0.28730922858025537, 0.07340718955219952, 0.28694742549378704]}], ""d"": 5, ""success"": false}]"
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[0.639887970271548, 0.2631194952410677]",0.13018899007271847,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[-0.64119141352039, 0.01948182264115804]",0.6679667536949926,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[0.10141068448780367, 0.7580381038930211]",0.7661514199335093,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[-0.24709940025288718, -0.012443744351640291]",0.6340552925096642,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[0.12140922558454588, -0.4292091348001806]",0.9545776889565,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[0.11307871076233442, 0.6402472475746827]",0.7521332981890847,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-0.11766025862434264, 0.1604768921674518]",0.7601803231411953,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-1.551487763953712, 1.406337809892478]",11.47054268760062,
6,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[-0.5037695721070741, -0.053902093468963075]",0.7142214395019144,
