k,m,run_id,run_index,is_best_run,base_seed,run_seed,T,sampler,sampler_params_json,d_max,points_json,subset,witness_json,delta,history_json
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,"[[0.8685092919930886, 0.06144900029227212, 0.1962621976464255, 0.6826096740211505], [0.41502861638683775, -0.27181081807905133, -0.7303859140530427, 0.2696590394931415], [0.7859380385203469, 0.20070830359592787, -0.7080881201894504, 0.25436000912846085], [0.38431386709567344, -0.4834339557409957, -0.26494641921263323, 0.32240007851292496], [-0.41450297153486276, 0.38640154312253894, -0.1289934765216301, -0.8594205772083238]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.8685092919930886, 0.06144900029227212, 0.1962621976464255, 0.6826096740211505]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.41502861638683775, -0.27181081807905133, -0.7303859140530427, 0.2696590394931415]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.7859380385203469, 0.20070830359592787, -0.7080881201894504, 0.25436000912846085]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.21761360658917064, -0.9593148504904105, 0.3215768495853897, 0.43763169014463693]}, {""attempt"": 2, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.38431386709567344, -0.4834339557409957, -0.26494641921263323, 0.32240007851292496]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.40738084985260287, -0.43999373683323545, -0.22107173309182365, 0.7565198828610604]}, {""attempt"": 2, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.41450297153486276, 0.38640154312253894, -0.1289934765216301, -0.8594205772083238]}], ""d"": 5, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [1.0047975702878935, 0.43243627272409557, 0.20591560926799463, 0.12098227996843802]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.6671920559035808, -0.9159077945964571, 0.5420789725708274, 0.05584584045090366]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.1080527993216968, 0.6407945255783829, -0.5916113759392637, 0.16018441323014979]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.509674487164793, 0.4561985701406462, -0.57111341073876, -0.08022868614081337]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.1546329454918744, 0.10842821462249747, -0.8454883371278527, 0.2738986157482028]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.7556490039646698, 0.33278980399144337, 0.3600414494637815, -0.8853973487012897]}], ""d"": 6, ""success"": false}]"
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,1,"[0.8678341400566272, 0.3142769283937802]",0.21351890523300632,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,2,"[0.4729286944849054, -0.4368084605212163]",0.6158606908540032,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,3,"[0.8639042196252513, -0.07314779737984294]",0.5914864662911835,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,4,"[0.3855408384880704, -0.14159843391767182]",0.34736237445315454,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,5,"[-0.05283801777276627, -0.8586223102168784]",0.3295332217626794,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2","[-3.0048135372429705, 2.559992087574901]",30.35713101775123,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,3","[0.8508106921053159, -0.04274389070301404]",0.594431103098096,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,4","[0.5879834817939074, 0.05036130141231687]",0.4998427434427942,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,5","[-1.8984006821118986, 0.9315329380507928]",9.01542271661699,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"2,3","[0.5313255597604858, -0.5304936119006199]",0.8216703002308332,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"2,4","[0.4152522191734545, -0.2442788965533174]",0.5011902912712777,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"2,5","[0.20807386715276088, -0.46334492461093363]",0.6881212836300148,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"3,4","[0.7859753457370133, -0.08433995915881609]",0.5850319503982265,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"3,5","[0.4207541195773511, -0.6603972920707772]",1.0208347909694542,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"4,5","[0.03730489664567734, -0.3568356513956621]",0.6062471640115176,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2,3","[1.634404982138945, -0.32043725655311195]",2.005514792266992,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2,4","[0.5272772208362878, -0.02031562296310158]",0.6641347055224246,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2,5","[-2.001177799107267, 1.3348137230019677]",11.578231415265964,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,3,4","[0.7927129103592017, -0.03872390986646519]",0.591320313366672,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,3,5","[0.7317179623572894, -2.0457871133301326]",8.19883494800341,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,4,5","[-1.5431705480003202, 0.5409739402371614]",6.185030685224253,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"2,3,4","[0.6730670385196024, -0.13298048828848094]",0.6048695231178064,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"2,3,5","[0.3737917616254748, -0.5712703032583251]",0.9002069647634714,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"2,4,5","[0.09624517326161373, -0.36126803664001556]",0.6439427894147512,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"3,4,5","[0.23341418278283171, -1.5628186937896793]",4.33905507891193,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2,3,4","[0.5844748446775585, -0.035820829231888764]",0.6601419063669139,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2,3,5","[0.5514058167788956, -1.299785758979998]",4.396630939008944,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2,4,5","[0.06711035466964196, 0.010668081764165832]",1.1104580096256873,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,3,4,5","[0.6782732228849577, -2.0621038370052185]",8.182448769628982,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"2,3,4,5","[0.25864361518661727, -0.35273767399922135]",0.7762374456745553,
4,2,3,3,1,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",5,,"1,2,3,4,5","[0.22495321166095453, -0.08679373304288444]",1.0337028346894994,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.38845813217618497, -0.5284405037392339, 0.11478162184446583, 0.7159767127869383], [0.22053288256334108, 0.44669535073339117, 0.5795603491297403, -0.7493529032680327], [-0.016201706953623, -0.5478070194774797, -0.6172179791826904, -0.20695711309212095], [-0.9702940011786667, 0.04240406076175276, 0.5151199614392974, -0.16037301203251333]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.38845813217618497, -0.5284405037392339, 0.11478162184446583, 0.7159767127869383]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.22053288256334108, 0.44669535073339117, 0.5795603491297403, -0.7493529032680327]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.016201706953623, -0.5478070194774797, -0.6172179791826904, -0.20695711309212095]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.9702940011786667, 0.04240406076175276, 0.5151199614392974, -0.16037301203251333]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.2394030558966539, -0.5957816349213857, -0.911145027180426, -0.4909689850587132]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.11336699869416074, -0.9016048669948667, -0.0006317833598759857, -0.19206217698867212]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.24852714259427744, -0.32792809446033366, -0.14389729266172385, -0.7040550298879249]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.18698005332392206, 0.4338167446912699, 0.2596128446046265, 1.051292009997555]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.6162751382399431, 0.17425092107328263, 0.32427294466606793, 0.07490613539894325]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.2655952345458168, -0.5963267032074414, 0.26885829401075345, 0.839185560371157]}], ""d"": 5, ""success"": false}]"
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[-0.4584493157301842, 0.4153791488088325]",0.19051530086087232,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[0.4152249466635795, -0.7499800872186171]",0.06590190401935149,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-0.015636414715300136, -0.45727459111892155]",0.09643716733082731,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[-0.969767437878415, 0.13205276567348606]",0.24029047950010124,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[0.12389894898539594, 0.0968006405094665]",1.0371387653289244,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[-0.4133011641865296, 0.14475702203471214]",0.3410647059871708,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-0.6701229727083031, 0.22232933892001652]",0.354663245579026,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[0.26997312564429643, -0.5101934878884988]",0.18671735330747233,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[0.43311137911517567, -1.6675472685140098]",4.400498517027991,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.5838897537890179, 0.06987677143513295]",0.40131945494185023,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[0.05694093727513718, -0.004688016024189279]",1.0063276713145037,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[0.27892755726821394, 0.40567529950413955]",1.9488866915076917,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[-0.567167103266197, 0.1066444254690224]",0.4047886987021161,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.1037486806842658, -0.21699285115659336]",1.1584656192950868,
4,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.02729113853399212, 0.09874212082553559]",1.132939534198025,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.270936923169687, 0.6561166346586503, -0.14606071898156792, 0.39337317267572475], [-1.027566639786511, -0.016729547499096855, -0.3218938958936407, 0.0633124677885218], [0.22075628051934787, -0.24993644887871097, -0.6484474171992668, -0.7350825811128058], [0.15753202087995669, -1.0219138979471807, 0.00922755599295098, 0.4450171256337491]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.270936923169687, 0.6561166346586503, -0.14606071898156792, 0.39337317267572475]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-1.027566639786511, -0.016729547499096855, -0.3218938958936407, 0.0633124677885218]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.22075628051934787, -0.24993644887871097, -0.6484474171992668, -0.7350825811128058]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.9162497517866638, -0.003145073932727076, -0.6357569249624179, -0.09301619949317062]}, {""attempt"": 2, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.15753202087995669, -1.0219138979471807, 0.00922755599295098, 0.4450171256337491]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.8236868546669942, -0.16995413410732552, 0.208369374837893, 0.7954587871538681]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.681640302267684, 0.5994167138950944, -0.2702945181095306, -0.0770503914749255]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.14465685776817114, 0.7935896608843405, -0.45900122322558057, 0.40231171195504395]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.7082840528003949, 0.7401065577472153, -0.09359391299105135, 0.5867383284626903]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.3308699281577982, 0.3856812726159491, 0.1000581262759418, 0.45625534852233973]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.01643613749781595, -0.22207344667319873, -0.30353756342396404, -0.8858750253906832]}], ""d"": 5, ""success"": false}]"
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[-0.27163548958430483, 0.30035115583493405]",0.3345062215120163,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[-1.0267870585011918, -0.09160951871743844]",0.08263933411102439,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-0.014500333692296863, -0.6918639742109332]",0.11452868426968298,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[-0.28737571372537407, 0.7400088284167172]",0.9124828407099126,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[-0.5569650272518459, 0.15228437885406615]",0.4827926222229066,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[0.19659301572973634, -0.11463375491694903]",0.6888048926732913,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-0.2648642617580951, 0.49025179965472526]",0.8287152767640028,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.3768579541496388, -0.3000803398212219]",0.6362396289238862,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[-0.4752860619498787, 0.7718387164351861]",1.0408265152295542,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[0.6475795671505078, -0.36627499176177675]",1.469206987875227,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.23294476093410482, -0.08999467160634586]",0.7949142208299744,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[-0.43219093853362, 0.22712234081341628]",0.790502612222939,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[0.1575320208828772, -0.1892230721067767]",1.1350172934387996,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.496747095698153, -0.21888587100663484]",1.1966842571005718,
4,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.32863003217785475, -0.014842762586803577]",0.929046559072091,
