k,m,run_id,run_index,is_best_run,base_seed,run_seed,T,sampler,sampler_params_json,d_max,points_json,subset,witness_json,delta,history_json
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-0.44445272710007055, 0.6138581923357322]",0.012858694360637149,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[-0.3489852942700515, -0.2060527181627343]",0.8120628566274128,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[-0.13138173041957418, 0.018159328881456854]",0.8204523864515714,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[0.09819870701990827, 0.15303704020806905]",0.7314754949664938,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[0.004593527577487785, -0.37284107350545415]",0.8443789932334361,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.7242154985031999, 0.3907732400319168]",0.19136008724967365,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[-0.515328893719997, 0.09268124070572413]",0.5616225114552656,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.39179780117689167, 0.6011697046338134]",0.6602033366744385,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.10585700051724978, 0.09699315955948844]",0.807371331192958,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[-0.16158912268054387, 0.00041835145128175385]",0.8454239262838409,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[0.08420243509770807, -0.07777334468339271]",1.0248417921325315,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.5089884401596096, 0.2769520801431088]",0.5275981827119259,
3,2,2,2,0,42,43,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.1422240337825659, 0.09011626400472292]",0.8315260876367234,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[1.1389731587456693, 0.08058493168684451, 0.25738052230015174], [0.6487956849442529, 0.4557200477271507, -0.29846047741509313], [0.3720764929024916, -0.506389817841684, 0.8182352413406911], [0.6238438078999737, -0.7847421226216933, -0.43007863416472764]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [1.1389731587456693, 0.08058493168684451, 0.25738052230015174]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.6487956849442529, 0.4557200477271507, -0.29846047741509313]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.3720764929024916, -0.506389817841684, 0.8182352413406911]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.7197585640084376, 0.2585522757569937, 0.6848820456361103]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.9778279250578822, 0.32778271223048844, 0.4460772053043309]}, {""attempt"": 3, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.6238438078999737, -0.7847421226216933, -0.43007863416472764]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.7768180859645419, 0.35564175490141015, -0.384112666978868]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [1.0191637876064341, -0.045532325846470594, -0.21316135277595524]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.18231458497563183, -1.2146730988134895, 0.48488714608084366]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.980125823626241, 0.46671201946109736, 0.2742088586863323]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.5353075230779121, -0.7348593685354627, 0.43492567028022927]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.6645494024668036, -0.081749514964427, 0.48480596510907964]}], ""d"": 5, ""success"": false}]"
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[1.138555702192562, 0.16840805710059625]",0.01562917519109941,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[0.5522578639473371, -0.29849777510081676]",0.0186391022345124,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-0.06715665701109345, 0.8182673418021117]",0.385851530586681,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[0.6238121759942389, -0.6074104058307714]",0.06289309602281107,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[0.7576551040126787, 0.020804577854224515]",0.20494532864632994,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[0.3314041972267703, 0.5275334880654285]",0.7880605593230559,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[1.004707869418496, -0.27533714107856355]",0.4284958009298709,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[0.14426848149959828, 0.35408216864319964]",0.6906907874555532,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[0.5837809147880394, -0.5329173772935949]",0.07559654638045488,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.3237878061358782, -0.04340761731643952]",1.2599990344077863,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[0.3187984522388204, 0.497103936287027]",0.7868995457808852,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[0.8731322737410208, -0.23168757049327363]",0.4073730911464851,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[-0.48476085997924284, 1.1043652901255152]",3.673511224846235,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[0.19947165941245631, -0.008236104588133269]",0.9610044362138269,
3,2,3,3,0,42,44,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[0.41452315676521884, 0.027228711765357592]",0.9122417854470245,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.6572759718813223, -0.8941278786747823, 0.19421192608144053], [-0.26808235539474895, 0.47385785940388087, 0.9598119801630716], [-0.8051834954340856, 0.4232391884211376, -0.016058219818453238], [-0.432500942671371, -0.14502031619917222, -0.6341373062393821]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.6572759718813223, -0.8941278786747823, 0.19421192608144053]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.26808235539474895, 0.47385785940388087, 0.9598119801630716]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.8051834954340856, 0.4232391884211376, -0.016058219818453238]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.432500942671371, -0.14502031619917222, -0.6341373062393821]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.08705418301970459, 1.0575248359394671, -0.3292406738906537]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.18835202678429144, -0.46873536362352763, -0.7168497157277107]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.6216324091860609, -0.09769269675591147, -0.7769475409912234]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.38122767433253923, -0.4678034616754591, -0.631134125642742]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.16186420217589473, -0.791962820097226, -0.5002160265538984]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.43935414880555457, 0.26292664300320584, 1.0647111063618917]}], ""d"": 5, ""success"": false}]"
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[-0.7749200700810757, 0.1950319869208578]",0.02805130797072736,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[-0.2681196948353972, 0.7168349240061389]",0.11807570513565291,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-1.0110782708628903, 0.2062155091042509]",0.13889754651054348,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[-0.2890991399107573, -0.6335915951749136]",0.041323082277673846,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[-0.5739351492491758, 0.5730368938425713]",0.25297743289324426,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[-0.8051834954189747, 0.20359048430185697]",0.09649110644301087,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-0.6489760948548277, -0.2148760888346125]",0.22752128901671753,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.4172252449538879, 0.40824749862667675]",0.33077170020154895,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[0.11243866616875801, 0.13115429493597844]",0.9489155406792803,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.38693728005254724, -0.029889396295015396]",0.3804467142538876,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.5298842639669831, 0.46719532513243306]",0.31125579750855775,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[0.7574967936678811, -0.2563624884535368]",2.6113439741373363,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[-0.6137277061756855, -0.10113451615655857]",0.3188610774917035,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.19034704979266165, 0.1739152673271063]",0.7136419903961498,
3,2,4,4,0,42,45,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.2831080075998025, 0.17747995272970543]",0.7001090349367546,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.41479324291392317, 1.004487477882012, -0.22361293019762965], [-0.5905788670681219, -0.721978071400974, -0.011754338814773472], [0.1345579694795972, 0.8025273340370941, 0.4830479203161208], [-0.8205349871052356, -0.9301617374309461, 0.20844332701279664]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.41479324291392317, 1.004487477882012, -0.22361293019762965]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.5905788670681219, -0.721978071400974, -0.011754338814773472]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.1345579694795972, 0.8025273340370941, 0.4830479203161208]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.8205349871052356, -0.9301617374309461, 0.20844332701279664]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.005477726784139094, -1.1072880353718382, -0.16200488071858024]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.16480693002975913, -1.0691064034769064, 0.009653689239693163]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.40843795542277805, -0.9748325826449605, -0.2011405506161842]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.8797358277977394, 0.5350097282751173, -0.5013832160711207]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.8123791251804575, -0.23157750315841377, -0.6174331136241623]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.8018308123962447, -0.4637677906485181, 0.40648957859904783]}], ""d"": 5, ""success"": false}]"
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[0.292317114269824, -0.3811989308383778]",1.0320250316419886,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[-0.6559474535394478, -0.01152485507423981]",0.008633147255221286,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[0.13455796878537823, 0.6427876271766284]",0.051033547895748405,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[-0.8753655863691764, 0.20893288059253426]",0.0060092524495345785,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[0.2600159102275955, -0.365319815749985]",1.0296861496223464,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[-0.09097936608307766, 0.4576595179241864]",0.8680083938956399,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-1.6644457629851221, 0.5710325906514627]",2.380976064369037,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.3680319460626705, 0.44408567101677393]",0.3825951079074259,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[-0.763536623818747, 0.09691678369779208]",0.043450911767410394,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.5008307701391238, 0.6198645990707401]",0.4558033302285892,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.27042854860887544, 0.40198446865961757]",0.7752231482172699,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[-0.5912019638848328, 0.31097275851695416]",0.7978645613890332,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[-2.154396881624605, 1.0448361370401031]",5.613633866856124,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.46700970803649333, 0.5258764072469869]",0.4402536872786181,
3,2,5,5,0,42,46,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.41479324291709774, 0.39043727384218435]",0.754115307987475,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,"[[-0.23443004298058184, 0.03427996366664146, -0.6682316974305287], [-0.7380089232608505, -0.4188823846167436, -0.3840956410524586], [-0.2320610861599183, -1.0639082458171474, 0.005567558833517043], [0.12025782809254999, 0.38930249124497174, 0.8087259863885029]]",__POINTS__,,,"[{""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.23443004298058184, 0.03427996366664146, -0.6682316974305287]}], ""d"": 1, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.7380089232608505, -0.4188823846167436, -0.3840956410524586]}], ""d"": 2, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [-0.2320610861599183, -1.0639082458171474, 0.005567558833517043]}], ""d"": 3, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": true, ""num_failed_subsets"": 0, ""point"": [0.12025782809254999, 0.38930249124497174, 0.8087259863885029]}], ""d"": 4, ""success"": true}, {""attempts"": [{""attempt"": 1, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.9598316416129384, -0.6347919331223628, -0.03726394143988615]}, {""attempt"": 2, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.9706973699697946, 0.4900373965279387, 0.5050970149184961]}, {""attempt"": 3, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [0.07508926406219592, 0.5415255563153969, -0.538495949437918]}, {""attempt"": 4, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.7287671044926628, 0.5152365432556497, 0.22426645007285942]}, {""attempt"": 5, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.37464099103224097, -0.3360862445778937, -0.7036107458105032]}, {""attempt"": 6, ""is_shattered"": false, ""num_failed_subsets"": 1, ""point"": [-0.3031465775686788, 0.6719007732433189, 0.19430870077894835]}], ""d"": 5, ""success"": false}]"
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,1,"[-0.10007503965768541, -0.6682318508322332]",0.03610253383619893,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,2,"[-0.7377444156814, -0.4007039309016892]",0.0006063614354460186,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,3,"[-0.6767579288890633, 0.16679879941987014]",0.3736361627718004,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,4,"[0.2547801643665272, 0.8087632963843485]",0.03619251677743588,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2","[-0.3458433087005747, -0.5222536449592972]",0.17821621213381605,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3","[0.0155641095315058, -0.5922670132033734]",0.641169865365188,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,4","[-0.07358731930116602, 0.10087199373056972]",0.6218253679862744,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3","[-0.6479846364380626, 0.0055354782358384026]",0.3459848495440663,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,4","[-0.35755612724792263, 0.25349660465547696]",0.5550291116238097,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"3,4","[-0.45189797575177293, 0.3487059461499145]",0.5406287815410119,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3","[-0.5545995333738483, -0.1681117001020105]",0.3935909014880805,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,4","[-0.173783489350642, 0.12027087480113702]",0.6328093910461219,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,3,4","[0.22264825941307478, -0.18197297416429403]",1.019741863853915,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"2,3,4","[-0.38351954261352095, 0.271332699867335]",0.5565000553112273,
3,2,6,6,0,42,47,5,sphere-gaussian,"{""radial_std"": 0.15}",4,,"1,2,3,4","[-0.2625126775201411, 0.13744964485168204]",0.6605550429104556,
