k,m,run_id,d_max,points_json,subset,witness_json,delta
2,8,1,10,,"1,5,10","[-0.552083330246759, -2.9698276410862956, -2.969827640961235, -2.969827640961235, -2.969827640961235, -2.969827640961235, -2.9698276409152995, -1.066091936548935]",9.439717180905959
2,8,1,10,,"1,6,7","[-0.041870607319346526, -2.7390853088472107, -2.7390853096649646, -2.7390853098240955, -2.739085309705569, -2.7390853098904415, -0.7908186552352708, -0.7908186691784013]",14.060884737692179
2,8,1,10,,"1,6,8","[-4.340072911716148, 4.437738749465671, 4.437577268932863, 4.438043467532151, 0.2589380574762072, -1.9639346959844362, -1.9606926659222896, -1.9543156691017238]",64.54925712042993
2,8,1,10,,"1,6,9","[-4.340072911716164, 3.3909323965539215, 3.391717135327839, 3.394654518111267, 3.3949934934138866, -5.9138733525102625, -5.911750288726181, 5.946680610227982]",145.21718374964516
2,8,1,10,,"1,6,10","[0.43637241859906034, -0.9452924299640456, -3.642511588440261, -3.6421893433327126, -3.6426607385730874, -3.641710016324625, -0.4713720958131879, -0.4719901301341314]",20.973947559849634
2,8,1,10,,"1,7,8","[0.09151348687099393, -2.2928781799560602, -2.2918028762537115, -2.292499127243493, -2.292597927785744, -2.2928659940108735, -0.3889402114831689, -0.3884564481890486]",14.060136757147813
2,8,1,10,,"1,7,9","[0.20452312315298804, 1.3260137469352682, 1.326013749067079, 1.3260137468854434, -0.8987701802466839, -0.8987701753774754, -0.8987701653195307, -0.058694095770709144]",20.94258772120404
2,8,1,10,,"1,7,10","[-0.4649941796853492, -2.4048881699578644, -2.4054506654998917, -2.4061810339392293, -2.4062466949327175, -2.406124576124378, -2.4054146909501037, -1.1064565050479758]",11.358202697943605
2,8,1,10,,"1,8,9","[0.2862553364055609, -2.1014206554206805, -2.1067953193085467, -2.1066344398225825, -0.16118940483154787, -0.16191042505695782, -0.17046719819650216, -0.36227045752315384]",17.079654843498037
2,8,1,10,,"1,8,10","[0.13522127846218138, 2.0575650383628084, 2.057565039800545, 2.057565039333747, 2.05756503954739, -0.28688134731461223, -0.28688131297204705, -0.2868813134221565]",18.671460475413674
2,8,1,10,,"1,9,10","[0.00038885525329204767, 0.2331907475735931, 0.22685158894974533, 1.822034742682786, 1.8236384771190084, 1.8270796646226857, 1.822102205314072, -0.23180632672838564]",13.874199931860584
2,8,1,10,,"2,3,4","[-1.9684626436781538, 2.0636494252873576, 2.063649425287358, 2.0636494252873576, 2.063649425287357, 2.0636494252873567, 2.0636494252873567, 2.0636494252873545]",1.9268183511634212
2,8,1,10,,"2,3,5","[-0.17514368245892514, 1.976077577623513, 1.9760775787365814, 1.97607757826663, 1.9760775789074883, 1.976077578208388, 1.9760775786251312, -0.4416666664023601]",10.87839781502714
2,8,1,10,,"2,3,6","[1.1265983332059288, -2.961111018323164, -2.96072929186349, -2.9612001686580536, -2.96072929186344, -2.9616210016656135, -2.960613255354385, 0.9878156533643797]",16.13945716323213
2,8,1,10,,"2,3,7","[0.09608770307260076, -2.3091331421422887, -2.309133142316195, -2.3091331422548973, -2.3091331436490017, -2.309133143331004, -2.3091331472633505, -0.18910594332958766]",10.719661710429168
2,8,1,10,,"2,3,8","[0.44953876801777587, -2.2983569878363537, -2.2973981149307288, -2.297020134388864, -2.298277758395232, -2.2975060996062595, -0.1675648193236741, 0.19227997765572605]",14.574418454436861
2,8,1,10,,"2,3,9","[-1.6410200664500327, 0.4416666326754455, 2.1436062971508254, 2.143606295993185, 2.143606296142204, 2.143606295994776, 2.1436062964978615, 2.1436062964978704]",4.0211182692443295
2,8,1,10,,"2,3,10","[0.0003732622620958213, 1.5730407154578292, 1.5725250364247694, 1.571615712196528, 1.5726973872819598, 1.5749989164306673, 1.5713322040721829, -0.13021578295031971]",11.982436958120289
2,8,1,10,,"2,4,5","[-0.3729426951366968, -0.17158341070010788, 2.03143868068145, 2.0313214347115767, 2.0310608528902683, 2.0317954449929343, 2.031084441891673, -0.7149736638225943]",14.239662607481181
2,8,1,10,,"2,4,6","[-2.603649544011324, 0.04149460334565029, 0.04149456384724997, 4.659700038922338, 4.659700037465127, 4.65970003740147, -1.650762857316758, -1.6507628486711459]",54.07203026803215
2,8,1,10,,"2,4,7","[-0.10123599587316967, 0.38137606713392225, -2.451236845742826, -2.4513341282466277, -2.451304310497035, -2.4513334834109926, -0.06528212008034501, -0.3050815013262276]",21.249371549577788
