k,m,run_id,d_max,points_json,subset,witness_json,delta
2,5,1,7,,"3,4","[-1.7476293103446416, 2.3530172413792134, 2.3530172413792156, 2.3530172413792148, 2.3530172413792094]",0.28148509235863595
2,5,1,7,,"3,5","[-0.08135604695020969, 2.061323567823364, 2.058757655985102, 2.0600539562012536, -0.39012174108144076]",10.797886891737761
2,5,1,7,,"3,6","[-1.1152805492657227, 2.937065539173881, 2.936416904317317, 2.936084183078749, -1.3602844698380148]",15.260307112986382
2,5,1,7,,"3,7","[0.2741408319248515, -2.15079225180234, -2.1507922518020823, -2.1517126169562477, 0.0]",10.501495146259845
2,5,1,7,,"4,5","[0.1881837562587399, 2.1429079514295966, 2.1428198679780874, 2.143018406552827, -0.2644098734389589]",10.710461018049145
2,5,1,7,,"4,6","[-0.289020693787475, -0.2991798705169819, 4.139185208480482, 4.143301433128198, -1.3602844698380159]",22.619810374153207
2,5,1,7,,"4,7","[0.658692524507093, 2.6081178279691133, 2.6081178280035062, 2.6081178273379795, 0.1827586181335304]",9.639932993492465
2,5,1,7,,"5,6","[2.082686525402652, -2.9317529773440176, -2.9317529773440176, -2.9317529773440176, -2.9317529773440176]",0.14985406378885013
2,5,1,7,,"5,7","[1.6480386155102593, 1.6480386242928453, -2.2164628348467543, -2.2164628362098338, -2.2164628486545697]",2.1381913553932277
2,5,1,7,,"6,7","[2.5317817505872884, 2.5320502297361034, 2.5323628015595596, 2.5321211460752058, -2.490291590525735]",0.19048870642551835
2,5,1,7,,"1,2,3","[-2.5087363283330983, -2.509084533154593, -2.50886266582675, -2.5094935598844192, 1.5456418735662862]",0.9582413471520439
2,5,1,7,,"1,2,4","[-2.1047460863402714, -2.1028734013401316, -2.1051700509879416, -0.14295130461142888, 1.781333132844541]",3.7059689800581013
2,5,1,7,,"1,2,5","[-0.45689051950123305, 1.5885932645000513, 1.5888529500300423, 1.5895409656473805, -0.8001674005195638]",10.201722433119574
2,5,1,7,,"1,2,6","[1.0973969174854894, -3.4066662903381366, -3.4071102775337385, -3.406806429801201, 0.9262110441548428]",16.681668811499602
2,5,1,7,,"1,2,7","[-0.021322625871814476, -2.4390338213526914, -2.4375554705950124, -2.4352445516851846, -0.4145971621312338]",10.595880530417762
2,5,1,7,,"1,3,4","[-2.1434414437764655, -2.1430709377755646, -2.1436024698860345, -0.26155201095143893, 1.7241862355882545]",3.6986199102591186
2,5,1,7,,"1,3,5","[-1.0047547658971667, -0.7454225924337881, 2.4756394924292224, 2.476219457513115, -1.5648858411369881]",17.332377078253224
2,5,1,7,,"1,3,6","[2.1787209869187176, -5.613008718488897, -5.6138016566649895, -0.7296346569321346, 2.160029760616641]",44.788953553302875
2,5,1,7,,"1,3,7","[-0.13887648123610608, -2.4774287840163365, -2.4774287834636497, -0.8264747500297634, -0.46383643033093375]",12.854995701184247
2,5,1,7,,"1,4,5","[0.04622136844097908, 0.11675746952482302, 1.9858978182628997, 1.985897816808604, -0.35621234892723286]",13.144346273975687
2,5,1,7,,"1,4,6","[-3.263062893924368, 4.379348968435883, 4.3790369495198, -8.338831793828257, 4.333851496096825]",121.45149400416494
2,5,1,7,,"1,4,7","[-0.09067116636226868, -2.4092547660196155, -2.4081385649474685, -0.7577764509274115, -0.41391472108407845]",12.87272246604171
2,5,1,7,,"1,5,6","[-0.2531100638553668, -2.847948058844957, -2.848470660352832, -2.8480798118228283, -0.9468297444601531]",10.427063460577207
2,5,1,7,,"1,5,7","[-0.10286142928048071, -2.527694521611575, -2.5284262434145974, -2.5284678177349043, -0.6245572871799643]",10.520427809501703
2,5,1,7,,"1,6,7","[0.07743541099016019, -2.670928287618392, -2.688031029081126, -0.7034796582153646, -0.7139030094430177]",14.182326211998639
2,5,1,7,,"2,3,4","[-1.9687525348648791, 2.0636104951359644, 2.0638146874705527, 2.0637793853615594, 2.063764848493352]",1.2581081793507924
2,5,1,7,,"2,3,5","[-0.17493530156042872, 1.9756668192778717, 1.9765808533658102, 1.9766227857890204, -0.4415579452639845]",10.765279765069382
2,5,1,7,,"2,3,6","[1.1761089038367094, -3.4506003993187977, -3.462616681275885, -3.452104123561063, 1.0344043998315868]",17.48542892406549
2,5,1,7,,"2,3,7","[0.1263503569138861, -2.289227222093103, -2.2857254306186987, -2.288848698048945, -0.16026501588759604]",10.605098904710573
2,5,1,7,,"2,4,5","[0.00533126900847213, 2.0152644882227135, 2.009581332622138, 2.0134746508582193, -0.31463593278892316]",10.817993659241658
2,5,1,7,,"2,4,6","[-4.3585098251652665, 0.03773033846937422, 6.566061091187325, 6.564597399670058, -4.114404508016878]",87.6343872691142
2,5,1,7,,"2,4,7","[-0.8709217294754596, -1.4630914274794935, -1.4630914302576543, -1.4630914293415145, -1.2877302097416303]",14.891423270850247
2,5,1,7,,"2,5,6","[-0.09524019903097604, 1.9871016308365619, 1.9875908240278577, 1.9875908240282556, -0.6092945610129329]",11.45732920364517
2,5,1,7,,"2,5,7","[0.11884285381615572, -2.5429004928952175, -2.542900493638439, -2.542900493638439, -0.3321954054339925]",10.954164082498153
2,5,1,7,,"2,6,7","[0.34063378505758635, -2.4220999132741072, -2.4213744648171884, -2.4207897903229534, -0.1618488019226052]",11.638236549869092
2,5,1,7,,"3,4,5","[-0.03260710466022673, 2.05127490615544, 2.0521720471646225, 2.0516646680374286, -0.35173521363491844]",10.81084174246361
2,5,1,7,,"3,4,6","[-1.1745511390171133, 2.958668405701346, 2.959776398430356, 2.950392412189644, -1.3602844698380252]",15.745348689622942
2,5,1,7,,"3,4,7","[0.32599814421499446, -2.0746630048070664, -2.075275791115179, -2.0746834113204784, 0.05549201193119502]",10.524750306783433
2,5,1,7,,"3,5,6","[-0.3582422121732135, 2.247356987022675, 2.2576812845671377, 2.25776862920148, -0.7614855989296734]",11.763238191467678
2,5,1,7,,"3,5,7","[-0.10479155891533197, 2.155320612884526, 2.1559406976320625, 2.1587597985102747, -0.5148933712620064]",11.320921327104834
2,5,1,7,,"3,6,7","[0.32216141992424796, -2.3370906471528876, -2.3377730947027615, -2.337586036747924, -0.1961711580189207]",11.750244606364912
2,5,1,7,,"4,5,6","[0.373884835151219, 0.3746046030853814, 2.3537541627601057, 2.3549670763041575, -0.32164231983646435]",14.267220257301236
2,5,1,7,,"4,5,7","[0.20732121784646299, 2.1588082244038893, 2.1584281026030934, 2.1578656021143514, -0.2598941281762768]",10.70922616885751
2,5,1,7,,"4,6,7","[0.5093298107451634, 2.4593569820590546, 2.459180181228299, 2.459426517386576, -0.13765356101183043]",10.670659545379968
2,5,1,7,,"5,6,7","[2.23108707572266, -2.6125320734614004, -2.6119802308922053, -2.611853279280173, -2.611242910160198]",0.9821325924674726
2,5,1,7,,"1,2,3,4","[-2.1245689655172333, -2.1245689655172333, -2.1245689655172333, -2.1245689655172333, 1.7285919540229548]",2.9710398512162572
2,5,1,7,,"1,2,3,5","[-0.34841099063021214, 1.804095353649094, 1.8038418610051812, 1.8041846302089344, -0.533121101080055]",10.892454687395595
2,5,1,7,,"1,2,3,6","[1.0973969174854923, -3.4126528739732302, -3.4141934825634768, -3.413560616940555, 0.9460350199590233]",16.85399132518125
2,5,1,7,,"1,2,3,7","[0.025127986790576828, -2.351123367056575, -2.350195393564847, -2.3508563153165487, -0.2708451374525878]",10.75626328585097
2,5,1,7,,"1,2,4,5","[0.053730522982244774, 0.3011697429081496, 2.0691772775690653, 2.0712512967988443, -0.27096863129635995]",13.088358645365318
2,5,1,7,,"1,2,4,6","[-3.3468535948046387, 4.421128905155322, 4.421047713680628, -8.338831793828247, 4.3338514960968215]",122.74272522955594
2,5,1,7,,"1,2,4,7","[0.05330460057148387, -2.3720545975311866, -2.372054598341756, -0.2893678084941502, -0.28936781973107856]",14.058887972258264
2,5,1,7,,"1,2,5,6","[-0.10584922492774723, -2.706824130669343, -2.7058887204195505, -2.704007543735763, -0.6190015640017222]",11.029506334869195
2,5,1,7,,"1,2,5,7","[-0.060829096650505496, -2.5378309487386947, -2.53827429559749, -2.5378763540240583, -0.5021949269851742]",10.7027888884944
2,5,1,7,,"1,2,6,7","[0.16246600874590333, -2.841253777716123, -2.8411087887226363, -0.9050798402028017, -0.3988188659258224]",14.376616332701207
2,5,1,7,,"1,3,4,5","[-0.08366572429832199, -0.3327458160680104, 2.0040027629611794, 2.0003836685515153, -0.4950946911752853]",14.595010982668473
2,5,1,7,,"1,3,4,6","[-4.7196331077456435, 8.01599307850407, -4.872767530392081, -4.8716553044609565, 3.094746709228188]",125.55056986006778
2,5,1,7,,"1,3,4,7","[-0.08965306785537437, -2.4202721328574315, -2.4060531490183994, -0.7609650668589926, -0.4109610149477745]",12.872867337381958
2,5,1,7,,"1,3,5,6","[-0.8705630319829218, 0.11975256209949282, -3.543763124314223, -0.9659552880851457, -1.2873033900057556]",21.97028523610966
2,5,1,7,,"1,3,5,7","[-0.031997326646001745, -2.592479849111843, -2.572330939232092, -0.9211007760481569, -0.632987067534605]",14.141294180273732
2,5,1,7,,"1,3,6,7","[0.04938351428782875, -2.625854442827151, -2.6264129912521215, -0.893351772324461, -0.5614696579702699]",14.244253850712735
2,5,1,7,,"1,4,5,6","[0.24654705965419152, 0.15636376801175111, 2.013836558476634, 2.0132292057602745, -0.5444223296715283]",14.932672091407085
2,5,1,7,,"1,4,5,7","[-0.171581391726713, -2.200265256655311, -2.2120065962613777, -0.8704722080769381, -0.8792495214710989]",14.746285281523337
2,5,1,7,,"1,4,6,7","[0.07840559617608639, -2.4294555984868946, -2.430446290078354, -0.8052828949982818, -0.6005447881090729]",14.50195469128763
2,5,1,7,,"1,5,6,7","[-0.13400533188161634, -2.6550899917111748, -2.650571220710843, -2.6502964448913686, -0.7666136561685045]",10.587630961512106
2,5,1,7,,"2,3,4,5","[-0.012816751331436694, 2.0269884363005106, 2.025891487404088, 2.0241423422509097, -0.33006728160550824]",10.81686906498199
2,5,1,7,,"2,3,4,6","[-1.236200782275886, 2.9838602281838753, 2.9645088539279505, 2.982117777468323, -1.3602844698380883]",16.259921281073932
2,5,1,7,,"2,3,4,7","[0.18645949245041327, -2.1426288660122834, -2.142628866841537, -2.1426288667309876, -0.02953872965562279]",10.805009248887218
2,5,1,7,,"2,3,5,6","[-0.16881996385368403, 2.082253624400632, 2.0856690172124637, 2.082755393813758, -0.6116571814628885]",11.616410602722311
2,5,1,7,,"2,3,5,7","[0.0, 2.0552160141874753, 2.0553500210186537, 2.054142275983611, -0.4342406615125943]",11.372588489986374
2,5,1,7,,"2,3,6,7","[0.30282115939713605, -2.3795255807434543, -2.375759588678649, -2.38056313686061, -0.19691474445490545]",11.71495867567847
2,5,1,7,,"2,4,5,6","[0.30942922028054465, 0.4590684334269651, 2.327613701162686, 2.327613699895539, -0.30609542691759967]",14.2803704466582
2,5,1,7,,"2,4,5,7","[0.017697535451731722, 2.0443197028127704, 2.0443197033127163, 2.0443197029289912, -0.418711990407356]",11.372240873242234
2,5,1,7,,"2,4,6,7","[0.45431913456118295, 2.5470088888436555, 2.5503064584309643, -0.4430603953029012, 0.12468428650863811]",17.990085748950467
2,5,1,7,,"2,5,6,7","[0.15359562366543633, -2.5392003304803086, -2.5392003352625596, -2.5392003352625596, -0.35355883930241855]",11.225908005430588
2,5,1,7,,"3,4,5,6","[-0.731938080101558, 2.562089976025248, 2.5615273876899045, 2.5618525545342523, -1.0163628588011417]",13.018058508796376
2,5,1,7,,"3,4,5,7","[0.0861910183626474, 2.1862090111691104, 2.18620901116911, 2.186209011169109, -0.29272216808815843]",10.98822492691188
2,5,1,7,,"3,4,6,7","[0.18077546349648094, 2.3553387875464886, 2.3558611470282207, 2.356500156217538, -0.2596897411435029]",11.357818971084528
2,5,1,7,,"3,5,6,7","[-0.08497881563220146, 2.1482284916767904, 2.1479804834422143, 2.1447202183136365, -0.5274907696593705]",11.470534315512896
2,5,1,7,,"4,5,6,7","[0.35970347481827264, 2.2918154735849976, 2.2922286446891778, 2.2918964879410417, -0.2282172302238762]",10.785931564804951
2,5,1,7,,"1,2,3,4,5","[-0.24282382270661998, 1.8413455767476337, 1.841345579085185, 1.8413455774519518, -0.38490018678351956]",11.232010915719664
2,5,1,7,,"1,2,3,4,6","[-1.8064926805344599, 3.166926254625262, 3.166926251972186, 3.1669262514858794, -1.3602844700875052]",21.498649334935447
2,5,1,7,,"1,2,3,4,7","[0.0471774951779449, -2.1944195742834753, -2.19413141938604, -2.1946709092462173, -0.12256979534604508]",11.128954686963178
2,5,1,7,,"1,2,3,5,6","[-0.1570095305922609, -2.7496631014629966, -2.750196510150031, -2.7498312881954536, -0.4622780599593689]",11.976271613180124
2,5,1,7,,"1,2,3,5,7","[-0.11119536791635531, -2.5497459563882936, -2.548773547735951, -2.5496537738405727, -0.41676859212740636]",11.299290560150688
2,5,1,7,,"1,2,3,6,7","[0.3121921661452869, -2.4114533570223227, -2.41120137168447, -2.4115001478377467, -0.12174284710257582]",11.99295969234515
2,5,1,7,,"1,2,4,5,6","[0.21347812384867812, 0.5164189490805895, 2.1738705625977146, 2.173870561793429, -0.32438853268516205]",14.460506530238204
2,5,1,7,,"1,2,4,5,7","[0.7106012675595987, 1.3749108309537772, 1.3766350477644493, 1.374475971044028, 0.11365706720061118]",14.206624012073704
2,5,1,7,,"1,2,4,6,7","[0.05640370993896466, -2.599209584579954, -2.5998281779825407, -0.43248714784444575, -0.6250751355854486]",15.929479792954185
2,5,1,7,,"1,2,5,6,7","[-0.09528564910973948, -2.6918680269291277, -2.6915919952946408, -2.691103213123122, -0.609364858268656]",11.028730746870758
2,5,1,7,,"1,3,4,5,6","[0.2455428082780149, -0.23668083966254302, 2.2116143540843467, 2.2098511614877294, -0.5453095834866851]",16.624104757276868
2,5,1,7,,"1,3,4,5,7","[-0.10548245160358016, -2.33453228173388, -2.329137111209951, -0.9063270251890473, -0.7551774703052042]",14.497536947354025
2,5,1,7,,"1,3,4,6,7","[0.04387938884015528, -2.4890743065217174, -2.4879979428790677, -0.8857189503505837, -0.5712594247666066]",14.394384000454748
2,5,1,7,,"1,3,5,6,7","[-0.007275754699557021, -2.6128689088890593, -2.6024762368377137, -0.9198174956278403, -0.6142671821275956]",14.190883869228648
2,5,1,7,,"1,4,5,6,7","[0.020654621533929846, -2.3710779433617373, -2.371164764111003, -0.8250426329238747, -0.6850238572965648]",14.610052286341748
2,5,1,7,,"2,3,4,5,6","[-0.18111805054545038, 2.0692920372235992, 2.0714347705971843, 2.0720743832638027, -0.588361677768518]",11.805495788417861
2,5,1,7,,"2,3,4,5,7","[0.05029964792923693, 2.1356960715954387, 2.13554873818678, 2.135865979091947, -0.2938149299740379]",11.32906110992481
2,5,1,7,,"2,3,4,6,7","[0.07908904814015673, 2.38091956504769, 2.382134124768885, 2.3821936926522382, -0.20009627955908227]",12.121361330438454
2,5,1,7,,"2,3,5,6,7","[-0.03894776542912343, 2.0838880818682646, 2.083936097885304, 2.083604937652194, -0.49386628855589587]",11.501619389523661
2,5,1,7,,"2,4,5,6,7","[0.005331269008523433, 2.0601265345724005, 2.0605467388796566, 2.059777393804448, -0.4567661283424255]",11.506502039062287
2,5,1,7,,"3,4,5,6,7","[0.12564655171903605, 2.276867816091631, 2.2768678160916362, 2.276867816091628, -0.31982758620130014]",11.332424265241873
2,5,1,7,,"1,2,3,4,5,6","[-0.16241255216257755, 1.8722049163812189, 1.8747499016166307, 1.874733047919339, -0.5584110058201954]",12.329841319520622
2,5,1,7,,"1,2,3,4,5,7","[0.15098895593300327, -2.2281921195656627, -2.2281921202689454, -2.2281921203427113, -0.2737613416047036]",12.431172479139617
2,5,1,7,,"1,2,3,4,6,7","[0.24282309897705168, -2.2297287047176386, -2.2288908471868583, -2.2291012606205896, -0.20855724269486978]",12.361000673884798
2,5,1,7,,"1,2,3,5,6,7","[0.12583111457334617, -2.4704016832559357, -2.46789204701001, -2.469774152092582, -0.3203513718398595]",11.642828368172527
2,5,1,7,,"1,2,4,5,6,7","[0.7106012675595995, 1.3820391270751662, 1.3810106034131195, 1.3810889339868662, 0.09554025248771286]",14.252775059296761
2,5,1,7,,"1,3,4,5,6,7","[0.0020837362858573626, -2.4394771779984743, -2.4403802056179638, -0.8926811316482278, -0.6333938447444486]",14.4477937349237
2,5,1,7,,"2,3,4,5,6,7","[-0.02012554075978941, 2.075826573065956, 2.079334618381258, 2.0772536613530526, -0.47608811426391473]",11.50497165613826
2,5,1,7,,"1,2,3,4,5,6,7","[0.20950841613302695, -2.207778879600032, -2.207778879600032, -2.208086364175844, -0.2592632755651887]",12.42635642839179
