k,m,run_id,d_max,points_json,subset,witness_json,delta
2,7,1,9,,"2,9","[-1.6559399132779995, 0.3016527125335515, 2.088443149735493, 2.090798113231453, 2.0904974493329815, 2.0910894329967067, 2.090797508340075]",3.7503477991934075
2,7,1,9,,"3,4","[-1.7476293103437057, 2.3530172413789177, 2.353017241378917, 2.353017241378917, 2.3530172413789177, 2.3530172413789177, 2.3530172413789177]",0.3482865192314068
2,7,1,9,,"3,5","[-0.14107091199906177, 2.0048390125468534, 2.004839013159774, 2.004839012732516, 2.004839013363838, 2.0048390128555162, -0.426828127335062]",10.846208772946502
2,7,1,9,,"3,6","[-0.49095945200943253, 2.4292144957647803, 2.4276867191582836, 2.428785213004509, 2.4288198477150464, 2.427982360959281, -0.8464624067604539]",12.127662277022564
2,7,1,9,,"3,7","[0.27473226219839286, -2.1513288830673143, -2.1515354470721704, -2.1513938136735793, -2.1514708556595705, -2.1515189639900347, 0.0006689921117723186]",10.502220470358623
2,7,1,9,,"3,8","[0.7138182679123483, -2.059856044304558, -2.0617821955895255, -2.0630274592895024, -2.063973576277619, -2.062590749525589, 0.48361431133383626]",10.968963604309497
2,7,1,9,,"3,9","[-1.420186830765623, 0.7310345052643463, 2.4329741888950367, 2.4329741905882996, 2.432974188895037, 2.432974188895037, 2.432974188895037]",2.9234032539489916
2,7,1,9,,"4,5","[0.20991319263746042, 2.1592816025863995, 2.158654008431282, 2.159005782163028, 2.159005781181828, 2.1583745415842257, -0.2586444065707163]",10.993387551527126
2,7,1,9,,"4,6","[-0.8735285104215563, -0.8735284873210458, 3.4860685102506332, 3.4860685076287883, 3.486068505812402, 3.486068505743815, -2.1936292783031077]",26.458808419507235
2,7,1,9,,"4,7","[0.4034713027767454, -1.9362968941912897, -1.9362968954171789, -1.9362968949239756, -1.936296895546374, -1.9362968926486082, 0.10894235821733526]",10.653124029143516
2,7,1,9,,"4,8","[0.8528735632183874, -1.5306034482758615, -1.5306034482758606, -1.5306034482758604, -1.5306034482758613, -1.530603448275861, 0.4188218390804575]",9.532250483055883
2,7,1,9,,"4,9","[-1.0356321839079876, 2.615732758620648, 2.615732758620648, 2.6157327586206485, 2.6157327586206485, 2.6157327586206485, 2.6157327586206485]",0.1455772414618848
2,7,1,9,,"5,6","[2.082700006652839, -2.93158014961133, -2.9312880024409345, -2.931548361269905, -2.9316095457678193, -2.9318971861085683, -2.9326266455077006]",0.17954442434339135
2,7,1,9,,"5,7","[1.6848894602885636, 1.6845343461916893, 1.6849334935802571, -2.1951752819815633, -2.1945167274276307, -2.195409019516945, -2.195161262237286]",2.9765622389651702
2,7,1,9,,"5,8","[2.425561953589287, 2.4250399557165268, 2.4249433418716766, 2.4246799649478596, 0.14994062387325924, -2.2366442998123177, -2.236498593001462]",5.652943459085131
2,7,1,9,,"5,9","[0.3469579969967538, 2.1286198416337028, 2.1286198422520375, 2.1286198417932587, 2.1286198418819744, 2.1286198486797248, -0.17364235001907136]",10.95424358187346
2,7,1,9,,"6,7","[2.5316856898639895, 2.532386408586481, 2.5319121520876884, 2.5316822580424256, 2.5316922200698944, 2.5316771181621767, -2.4897266185324827]",0.23458845338312
2,7,1,9,,"6,8","[2.726149544591176, 2.7261495464903165, 2.7261495468665617, 2.7261495468665617, 2.72658272711987, 0.3426725002572269, -2.254290073090323]",5.061020167598247
2,7,1,9,,"6,9","[0.19092555755659057, 0.19092544826502242, 2.8174195595016394, 2.817419545397695, 2.817419539708252, 2.8174195380538607, -0.846462410164949]",14.222930061369466
2,7,1,9,,"7,8","[2.8747731863808896, 2.874506451808756, 2.874853632134027, 2.8746007132413687, 2.874656385930081, 2.874487180379364, -1.9342223190198689]",0.2819635950399676
2,7,1,9,,"7,9","[0.9861350695597255, 2.6880747647826206, 2.6880747671534233, 2.688074766279521, 2.688074765473721, 2.688074765473721, 0.2627155248274144]",8.790389336182955
2,7,1,9,,"8,9","[1.1796518374429077, 2.8822933212195423, 2.8822933212195423, 2.8822933212195423, 2.8822933212196076, 2.8822933212196076, 0.4982236843588826]",8.566906835034697
2,7,1,9,,"1,2,3","[-2.509123552670707, -2.509123552920392, -2.5091235530730542, -2.5091235530730542, -2.5091235530730542, -2.5091235527597617, 1.5458332960629433]",1.242407961339411
2,7,1,9,,"1,2,4","[-2.032650598756417, -2.0326505994905846, -2.032650599836689, -2.032650599836689, -2.032650608129165, 0.019037356694695636, 1.6344544195984305]",4.964273467628228
2,7,1,9,,"1,2,5","[-0.395977097998815, -2.81372151938127, -2.8137215186001465, -2.8137215175069925, -2.8137215171859546, -2.8137215169024614, -0.7310344329440782]",10.425096203470087
2,7,1,9,,"1,2,6","[0.6567139182278579, -2.877960250473182, -2.885535795820083, -2.8799846056799967, -2.8806860738116193, -2.8804887420005345, 0.33471392155798224]",12.895642709642733
2,7,1,9,,"1,2,7","[-0.07680695145209397, -2.491648542813661, -2.492175937683458, -2.490417841636036, -2.490939060930398, -2.4922833889478584, -0.5351737542327168]",10.791982358282624
2,7,1,9,,"1,2,8","[0.2653259311867262, -2.1661621492701872, -2.166162150225742, -2.166162150410884, -2.1661621504807207, 0.008710615976257574, -0.11684502666488177]",14.149578919804146
2,7,1,9,,"1,2,9","[-1.7969596688054945, 0.10617357164306532, 0.10706955813408028, 1.808375327251491, 1.808839729687201, 1.8083117249833842, 1.8084866396855994]",5.661653481199372
2,7,1,9,,"1,3,4","[-2.161179479566809, -2.161179478742713, -2.1611794797300123, -2.161179479129341, -2.1611794789319037, -0.42479478786070063, 1.612658356745589]",4.91737123995926
2,7,1,9,,"1,3,5","[-0.5231045832458971, -0.5229365357640037, 1.8879196931504034, 1.8879319461509751, 1.8845313670846566, 1.8874797103568075, -0.9364751287502544]",15.151635565346249
2,7,1,9,,"1,3,6","[2.486678751609239, -4.196784658891899, -4.1973677386262445, -4.197323095812469, -4.1961577168362645, -0.6437041993170611, 2.5117693334722895]",40.71844194170514
2,7,1,9,,"1,3,7","[-0.14525073076368988, -2.4807161380897416, -2.4810198873646314, -2.4796046346813743, -2.478819752040386, -0.8155291359455807, -0.4651854703947911]",13.111067622595822
2,7,1,9,,"1,3,8","[0.713818267912373, -2.5215641038534344, -2.513314685605074, -2.51291935215967, -2.513247723148636, -0.25018416022001655, 0.48361431133386484]",15.073467178733816
2,7,1,9,,"1,3,9","[-1.9177232458988698, -0.4911636670147271, 0.47755833792795055, 1.7934741860101757, 1.7934741928656441, 1.7934741809978618, 1.7934741798775735]",6.172041123836756
2,7,1,9,,"1,4,5","[-0.18713841976411238, -0.32035969188216523, 1.8175932939260997, 1.817593180290385, 1.817593180857821, 1.8175931790064155, -0.5960169187694043]",14.34135210337637
2,7,1,9,,"1,4,6","[-5.92316319088057, 5.489641570511143, 5.48816164514313, -4.303451660817855, -4.302344902824619, -4.308750078535727, 4.133996751737554]",143.21000623866064
2,7,1,9,,"1,4,7","[0.03266667664437057, -2.2094275833769847, -2.209427583849944, -2.2094275840023756, -2.209427583547673, -0.42894568635629515, -0.2808134222279478]",13.619118991852444
2,7,1,9,,"1,4,8","[0.11292138236366281, -2.1952935645820504, -2.1952935654370704, -2.195293565437071, -2.1952935655676376, -0.3102539670395806, -0.24190133033759562]",13.772839511679972
2,7,1,9,,"1,4,9","[-2.0095683677441265, -0.13183742440220317, -0.13343982536955673, 1.7633600457879242, 1.765539411836073, 1.7643746971964616, 1.762210196714181]",5.829255240333934
2,7,1,9,,"1,5,6","[-0.2512258704694642, -2.8481170987722773, -2.847892026837515, -2.84790911886762, -2.8475123898258765, -2.8474679517868724, -0.9441366191799622]",10.429953191853237
2,7,1,9,,"1,5,7","[-0.10396476337343993, -2.532841917585234, -2.5328419176106896, -2.532841918007087, -2.5328419176108152, -2.532841841389592, -0.631938202737009]",10.776782872013884
2,7,1,9,,"1,5,8","[0.16176728641277605, 1.9767426553835317, 1.9767426560647792, 1.9767426555221543, -0.2643764089575543, -0.26437637076390375, -0.5215065591821927]",17.52463621550716
2,7,1,9,,"1,5,9","[0.13158669199550013, 0.3999491072239544, 0.3999491066670288, 1.9067869299697648, 1.906786928146495, 1.906786927253219, -0.31475968655242187]",14.091075123621016
2,7,1,9,,"1,6,7","[-0.008698654547383437, -2.7227034457823325, -2.723552921248482, -2.722554656069399, -2.722703314499265, -0.7678294184125195, -0.7678605011765496]",14.092895788897176
2,7,1,9,,"1,6,8","[2.579829050623404, 0.27584792148885967, -6.591196569331814, -6.591196567407665, 0.5863543277425713, 0.5853949946800563, 0.5853980952872808]",67.66775508988047
2,7,1,9,,"1,6,9","[-4.4665929771826915, 3.906732019595021, 3.9067320184114127, 3.9067320172698565, -5.602419939600415, -5.602419939735354, 5.068985816740421]",131.55761651740482
2,7,1,9,,"1,7,8","[0.09137939649684099, -2.292097755140582, -2.2920977586316296, -2.29209775863033, -2.292097759466337, -0.3883619331416143, -0.3883621120087207]",13.707339674149734
2,7,1,9,,"1,7,9","[-0.1119439771879938, 1.442499505832312, 1.4410321374760282, -0.8370155076975738, -0.8383087257860175, -0.8380144527020407, -0.4095315344037167]",19.29290727683569
2,7,1,9,,"1,8,9","[0.3281367093572124, -1.9726907022595885, -1.9726907035113501, -1.9726907033238334, 0.04095544477777304, 0.04095541010976646, -0.27424484918263303]",15.813808703704733
2,7,1,9,,"2,3,4","[-1.9684626262919724, 2.063649421599733, 2.0636494215997305, 2.0636494215997305, 2.063649421599543, 2.063849158803649, 2.0634496842329386]",1.7039148606852696
2,7,1,9,,"2,3,5","[-0.17464709718178575, 1.9764514849180477, 1.9760334343293362, 1.9759289586821165, 1.9761763276306397, 1.975461920701575, -0.44126962779394596]",10.840692495750128
2,7,1,9,,"2,3,6","[1.1431018510069615, -3.0662661965836464, -3.043929860335641, -3.044698470966667, -3.079848373849279, -3.0643668423554757, 1.0033452290729812]",16.39268986057213
2,7,1,9,,"2,3,7","[0.1032018728235386, -2.3034176432054796, -2.303417643941082, -2.3034176439410814, -2.303417644044999, -2.303417644044999, -0.18285382283808993]",10.680692728932053
2,7,1,9,,"2,3,8","[0.5158889794450365, -2.002611420029649, -2.00290015513393, -1.9993750466228781, -1.998864381215994, 0.4384593444469381, 0.05912486167385045]",14.537220107440431
2,7,1,9,,"2,3,9","[-1.6410200709010339, 0.441666637895203, 2.1436062961560185, 2.143606294861488, 2.14360629471609, 2.1436062947160965, 2.143606294406757]",3.7163222622704515
2,7,1,9,,"2,4,5","[-0.3361046632752372, -0.2623480035066404, 1.9400203824589457, 1.940020373712405, 1.9400203740814346, 1.9400203736642803, -0.7132449696184607]",14.242101532751514
2,7,1,9,,"2,4,6","[-2.8005357350224007, 0.018644690971333953, 0.01895141234414232, 6.107118446813958, 6.108387316212508, -1.7451409001450946, -1.7460173345087524]",68.06348067448869
2,7,1,9,,"2,4,7","[-0.13540592285279737, 0.3994750956002225, -2.5437805712665775, -2.5437805621006664, -2.5437805620940295, -0.07204886256648448, -0.342024916316334]",21.295469283701284
2,7,1,9,,"2,4,8","[0.2767385808156879, -2.1149374403329153, -2.114937440850075, -2.114937440681052, -2.1149374590710006, -0.017006873097441495, -0.017006848668659133]",14.143000127997638
2,7,1,9,,"2,4,9","[-1.728471652449567, 0.27985390595926357, 2.104391347595756, 2.106946380808443, 2.1056551569422, 2.1063060330690657, 2.105478711163309]",3.757320485847017
2,7,1,9,,"2,5,6","[0.34736128773196717, -2.767148569461604, -2.7671485701552725, -2.7671485701552703, -2.7671485701569827, -2.767148570156982, -0.09057069129080171]",11.549738468568242
2,7,1,9,,"2,5,7","[0.0803059150992292, -2.578347902932274, -2.578347903151133, -2.578347903150019, -2.5783479031500782, -2.578347903150758, -0.40596690055186463]",11.03461365986947
2,7,1,9,,"2,5,8","[0.5640292256210938, 2.2112116834008093, 2.207783359314516, 2.2103808111564387, 2.2096619161204134, 0.11049225272797973, 0.10956136902710747]",15.764823584967361
2,7,1,9,,"2,5,9","[0.6468934902293674, 1.7452466028718354, 1.749200656577309, 1.7477832030753098, 1.7463012460118175, 1.7480321999886936, 0.2592889654949334]",12.269401717481989
2,7,1,9,,"2,6,7","[0.19286436664834045, -2.518722671545408, -2.5187226725044725, -2.518722672227046, -2.5187226720522125, -2.5187226767193938, -0.3311996006957472]",11.366769149509388
2,7,1,9,,"2,6,8","[-2.8005357352950613, 3.9770961585151157, 3.9770961586339815, 3.9770961585802267, 0.32181339105650786, -1.7455791179757085, -1.7455791168399861]",41.00892760436703
2,7,1,9,,"2,6,9","[-2.8005357352468683, 0.3386142742584841, 0.33861428827033513, 0.3386142780075612, 11.237259026085166, -1.7455791179551576, -1.7455791167517392]",120.07345149405428
2,7,1,9,,"2,7,8","[0.1958245068853413, -2.28406384206187, -2.284878872779171, -2.2798465311934426, -2.2795763859086304, -2.2807534137455248, -0.33602344260157097]",11.812957918207
2,7,1,9,,"2,7,9","[0.6701202453776418, 2.1570266672630627, 2.1551339320919203, 2.157250914490733, 2.151464245216334, 0.02887341116270551, 0.28315583114691606]",16.000422391942692
2,7,1,9,,"2,8,9","[0.6468934915579897, 2.1743275497813217, 2.1743275502221313, 2.174327548002463, 2.174327547710923, 0.03924336708991649, 0.2592993091698589]",15.916228918512457
2,7,1,9,,"3,4,5","[0.08940415919298171, 2.1091161104431793, 2.1091161109166374, 2.109116110520931, 2.109116110926916, 2.109116110660639, -0.29290170313373937]",11.021304361004736
2,7,1,9,,"3,4,6","[-0.5076314262144491, 2.4318302229144497, 2.429969644834912, 2.4319744943658193, 2.4324024126581585, 2.432983836033572, -0.8464624067604408]",12.225345569532204
2,7,1,9,,"3,4,7","[0.4039056398157182, -1.9671919752486322, -1.967191976456938, -1.9671919764569379, -1.9671919768778834, -1.9671919765902972, 0.13581133317903782]",10.706837653712316
2,7,1,9,,"3,4,8","[0.46875055622875544, -1.915088163240056, -1.9158230144917026, -1.915900554899718, -1.9158230119154738, -1.9158828012596198, 0.23633746927355828]",10.739230401038686
2,7,1,9,,"3,4,9","[-1.4201868081928524, 2.4329741499572006, 2.4329741499572006, 2.4329741499572006, 2.4329741499572006, 2.4329741499572006, 2.4329741498453545]",0.9210565660508839
2,7,1,9,,"3,5,6","[-0.023565793850860058, 2.175764898158006, 2.175764898514552, 2.175764898303055, 2.175764898824942, 2.1757648985435267, -0.4767653986605937]",11.453158107960045
2,7,1,9,,"3,5,7","[-0.0219006063477772, 2.191156041415098, 2.1904049585323007, 2.1897230971925024, 2.1919587673550733, 2.18971916933239, -0.46621619266477743]",11.406366107164299
2,7,1,9,,"3,5,8","[0.28506274546070853, 2.4451891710524642, 2.4438774661210236, 2.4436327827538857, 2.4450887612642287, 0.16450518251029608, -0.10144957530297818]",15.32750548514842
2,7,1,9,,"3,5,9","[0.5087138101387856, 1.8491721733197894, 1.8491889753629134, 1.8525307974616376, 1.8513720780900265, 1.8505999846439503, 0.11738066426046646]",11.699652126044171
2,7,1,9,,"3,6,7","[-0.38054572258669844, 2.397779210259454, 2.400880883711938, 2.39789399377747, 2.400880883711938, 2.396660402444078, -0.7527004339895603]",11.87314047303392
2,7,1,9,,"3,6,8","[-0.49095945274826114, 2.9513383564132503, 2.9513383566799436, 2.9513383565291087, 2.9513383544966048, 0.3371352137818243, -0.8464624072614154]",17.594907111188657
2,7,1,9,,"3,6,9","[-0.4909594520094128, 0.8728104639614538, 2.8173991670641207, 2.817375920202898, 2.8173058830385567, 2.817597202334843, -0.8464624067604375]",15.152864277040234
2,7,1,9,,"3,7,8","[0.4460273447693583, -1.9789099307501254, -1.9789099310849994, -1.9789099312640441, -1.9789099310336922, -1.9789099316846839, 0.17032608401175217]",10.76436797535337
2,7,1,9,,"3,7,9","[-0.3322409391651579, 0.9150868669899922, 2.7328850343635724, 2.7325992367497554, 2.731580719233591, 2.7330386333310988, -0.705436865878462]",14.349454644761149
2,7,1,9,,"3,8,9","[0.5087138176256748, 2.287970194044601, 2.2879701939319017, 2.287970189231092, 2.2879701877645084, 0.10097269067065298, 0.11739119703825386]",15.525973774247774
2,7,1,9,,"4,5,6","[0.43832675833790813, 1.9248254338627755, 1.9268040594648976, 1.9261419971953428, 1.9253782234894672, 1.926903455442798, -0.11142882324649017]",12.11181132163783
2,7,1,9,,"4,5,7","[0.2061643727330762, 2.1767533923394065, 2.1768842861684417, 2.1762216204757725, 2.176447479184925, 2.1747810872698747, -0.2724565474701504]",10.995094236908994
2,7,1,9,,"4,5,8","[0.2813320382288462, 2.561298447570092, 2.5407102730262254, 2.542583139982821, 2.545179351108554, 0.28660627657789284, -0.17557565756570298]",15.115074965059339
2,7,1,9,,"4,5,9","[0.21981490064822182, 2.1622328545187948, 2.161532738092739, 2.1614299132156454, 2.1614614336086566, 2.161296506728088, -0.2549116216702456]",10.993549422452176
2,7,1,9,,"4,6,7","[0.0677828820940066, 2.3205324710303845, 2.320532474326164, 2.3205324732488175, 2.3205324757094408, 2.320532474809421, -0.42732593368339505]",11.058974293554774
2,7,1,9,,"4,6,8","[-0.8932817604229113, -0.8932817389896058, 4.674435869597695, 4.674435869852146, 4.674435868721078, 0.11599977576710824, -2.2268741017326157]",42.7011617223949
2,7,1,9,,"4,6,9","[0.039474935601191724, 0.039244212897002514, 2.8907287683315936, 2.8945966764568016, 2.893207864995567, 2.8942767263103057, -0.8464624067604407]",15.884204040735673
2,7,1,9,,"4,7,8","[0.6589837013296976, -1.7674979894333274, -1.7664520147992466, -1.7663606591173697, -1.7674509804053349, -1.7664429633269898, 0.18315824474278977]",10.438666983788949
2,7,1,9,,"4,7,9","[0.6584763708869382, 2.608655050198288, 2.607714790705619, 2.608656482961832, 2.6086564829622247, 2.608653365067485, 0.18262660599648847]",9.650401090440864
2,7,1,9,,"4,8,9","[1.002991221173704, -1.3400579106024284, -1.3400579098815797, -1.3400579093998874, -1.340057909163132, -1.3400579091631322, 0.5005636710821351]",9.743005536121965
2,7,1,9,,"5,6,7","[2.2308401670626816, -2.6124713438194505, -2.6121144322271137, -2.6125442296592123, -2.611826493219921, -2.6109013346457837, -2.6113500692293097]",1.3722728514260776
2,7,1,9,,"5,6,8","[2.4659957172536475, 2.465995717252267, 2.4659957172873495, 2.4659957171707405, 2.4659957956212586, 0.1369992235496963, -2.3245664907842367]",5.577123794829984
2,7,1,9,,"5,6,9","[0.5019381966455913, 1.8920007016756555, 1.8920007057777835, 1.8920007030775814, 1.8920007030345611, 1.8920007009266957, -0.062011081764137096]",12.298902433568601
2,7,1,9,,"5,7,8","[2.425305620197445, 2.4255832846741603, 2.42557188185676, 2.426753251644047, 2.425783377831632, 0.042638780322254245, -2.3760097018995006]",5.5571914822318735
2,7,1,9,,"5,7,9","[0.4601922513019031, 2.1832726790648063, 2.1832726795139012, 2.1832726791448422, 2.183272679050491, 2.1832726789626777, -0.16803188692255855]",10.878873136925513
2,7,1,9,,"5,8,9","[0.6991257836166164, 2.423360352847414, 2.4233603549682496, 2.423360353147235, 2.4233603529355974, 0.35456590566620116, 0.0734700920839412]",14.63408559758413
2,7,1,9,,"6,7,8","[2.726131828990651, 2.726431093276909, 2.7256849220988055, 2.726227714601313, 2.7270852446185256, 2.7267947696429493, -2.2549223853239164]",1.0135632883657446
2,7,1,9,,"6,7,9","[0.6776818771072826, 2.443343012615291, 2.4433430149816586, 2.4433430139932586, 2.4433430138967203, 2.443343012518604, -0.11965041689817615]",10.165173773918267
2,7,1,9,,"6,8,9","[0.19032565942362464, 0.1915253525284196, 3.645249786666247, 3.645718550612306, 3.6415746213652174, 0.3371352139966973, -0.846462406760435]",22.425354862253485
2,7,1,9,,"7,8,9","[1.0123751954259617, 2.7092107849745375, 2.7084398297670425, 2.708620832994698, 2.707912987008948, 2.708705794859454, 0.2806682998033017]",8.793502985000208
2,7,1,9,,"1,2,3,4","[-2.122516487632891, -2.1253139272866224, -2.1248661586234605, -2.124569428591636, -2.1257205193945996, -2.1217599388546735, 1.726075602400754]",4.130807249055249
2,7,1,9,,"1,2,3,5","[-0.45480869272524066, 1.7180376482106134, 1.7180376490590572, 1.7180376484577795, 1.7180376490133478, 1.7180376507761486, -0.5552929545019528]",11.26473804089035
2,7,1,9,,"1,2,3,6","[0.656713918227847, -2.9073788981358217, -2.905245183174484, -2.9027560490121083, -2.907223599111539, -2.904618818680001, 0.4572810018865213]",13.701918054005345
2,7,1,9,,"1,2,3,7","[-0.029665943525510406, -2.3839997910268407, -2.3837996071864427, -2.3852777997959875, -2.3846346162811134, -2.385536444422955, -0.32661112111836865]",10.97363738348248
2,7,1,9,,"1,2,3,8","[0.3947725916510943, -2.0789409832905235, -2.0789932070617243, -2.079049355900598, -2.078450591569211, 0.3345380130133166, -0.03476568001847332]",14.628886077161225
2,7,1,9,,"1,2,3,9","[-1.5700953055365834, 0.4707936256960674, 1.8212165500474335, 1.8176613055247044, 1.8190817689261065, 1.8210129970455886, 1.819585213078413]",5.969579557037022
2,7,1,9,,"1,2,4,5","[-0.35810846964528137, -0.22256693063930447, 1.9166806909149126, 1.915332756690566, 1.9165409726142657, 1.915812473660254, -0.6903324934168579]",14.254525200957353
2,7,1,9,,"1,2,4,6","[-3.0100227632380414, 0.1234290624057738, 0.12365406912535577, 6.105517094744085, 6.109988668282363, -1.7432946334304995, -1.7478636012233402]",69.31055483442326
2,7,1,9,,"1,2,4,7","[0.1041176720472486, -2.2768046517722484, -2.2790321183995235, -2.2760991949462936, -2.2777569118666054, -0.2665213412210437, -0.20062952672953308]",14.18713484359699
2,7,1,9,,"1,2,4,8","[0.2474857035826451, -2.1359916004090636, -2.1359916014439206, -2.1359916015158733, -2.1359916016660265, -0.05357974418093684, -0.05302956508683105]",14.137736420382673
2,7,1,9,,"1,2,4,9","[-1.578800073197193, 0.019037356321838686, 1.7388649989841123, 1.7388649724863374, 1.7388649714675872, 1.7388649697497582, 1.7388649684703563]",5.864388964988121
2,7,1,9,,"1,2,5,6","[-0.09518677571612019, -2.691882185180661, -2.691882185583847, -2.6918821855838466, -2.6918821855893804, -2.691882185589381, -0.6091953952331813]",11.056592938714054
2,7,1,9,,"1,2,5,7","[-0.057890000292357136, -2.5595513081591545, -2.5595513086577477, -2.559551308659372, -2.559551308659067, -2.5595513086590675, -0.5452603283947375]",10.896922902388685
2,7,1,9,,"1,2,5,8","[0.21188967114530724, 2.191834317307884, 2.19183431787501, 2.1918343174245534, -0.08172971291901421, -0.08172971182533573, -0.2438834866179383]",17.8097359245622
2,7,1,9,,"1,2,5,9","[-0.0649187298001929, 0.5112945415076099, 1.8772503647087424, 1.8772503634810724, 1.8772503619568393, 1.877250361841119, -0.22080114851826968]",13.086229299789395
2,7,1,9,,"1,2,6,7","[0.1737133916685925, -2.5119833956044317, -2.513422402403919, -2.513592457163977, -2.515827139029058, -2.5127979458816667, -0.3099106562011768]",11.57231172744699
2,7,1,9,,"1,2,6,8","[-3.01002276323805, 4.046687106447015, 4.047548699490435, 4.0465396974178605, 0.32181339120228497, -1.7451984663116444, -1.7459597683422008]",43.90709349723849
2,7,1,9,,"1,2,6,9","[-3.010022763238047, 0.40084536063283194, 0.4172842426739076, 0.40720026534557, 11.237259025905276, -1.7495793992967419, -1.741578835357103]",121.44735643190474
