row_type,point_index,subset_I,Q_values,P_values,Delta,hard_dtw_max_in,hard_dtw_min_out,hard_dtw_valid
SHATTERED_SET,,,,,,,,
SUBSET_WITNESS,,"{0,1}",,-0.4265942574;-0.4040866196;0.7048880458;1.033740759;-2.423228264;1.659693837;1.232754707;-1.108586669;-0.411863625,7.547889233,7.102620947,7.928408211,1
SUBSET_WITNESS,,"{0,2}",,-0.9343031645;-0.9881724119;0.2310522944;0.7538862228;1.228752732;-0.1906880438;0.6816291213;-0.1892392039;-0.8171226978,1,1.18828404,3.195545167,1
SUBSET_WITNESS,,"{0,3}",,-0.1656437367;-0.601234138;0.2947351038;0.2689132988;1.262091517;-0.5357707143;-0.7373800874;1.691174984;-0.7825138569,3.023915291,2.097609451,3.735503796,1
SUBSET_WITNESS,,"{0,4}",,-1.486812353;-0.2652142346;0.1854575723;-0.2178157866;1.02323842;0.04476086423;1.152050853;-1.112564206;-0.7209352255,2.558224916,2.174943006,3.167395844,1
SUBSET_WITNESS,,"{0,5}",,-1.328299403;-1.274170518;1.834406495;0.8765533566;1.352656484;0.4726980329;1.357311845;-0.7797394991;0.09830979258,4.799510956,4.695050325,5.307027941,1
SUBSET_WITNESS,,"{1,2}",,0.1849738806;-0.5016568899;-0.04571284354;0.08392962068;-1.271210551;0.6843821406;1.241680503;-0.1472634226;0.1021211669,4.703405857,4.249024311,5.698087497,1
SUBSET_WITNESS,,"{1,3}",,0.5989893079;0.3690409958;0.216293171;0.005928342696;-1.113027215;1.49891603;-0.4556699395;1.030620456;0.05331171304,4.131815434,3.486073782,6.911688364,1
SUBSET_WITNESS,,"{1,4}",,-0.2881290615;0.5306962132;0.34532848;0.2279319018;-1.65917778;1.249516249;0.5982555151;-0.6034911871;0.5233263373,4.302737713,4.278009951,5.386594476,1
SUBSET_WITNESS,,"{1,5}",,-0.28794837;0.2398421168;0.9987283349;0.4143146276;-1.139712334;0.7557117343;-0.07510579377;-0.1089126617;1.290753841,4.201132774,3.711260187,5.262964382,1
SUBSET_WITNESS,,"{2,3}",,-0.03537957743;-0.5024968386;0.09710469842;0.4322984517;1.387425423;-0.4851008356;-0.1965192258;0.5910664201;-0.4290294647,2.878428936,2.558155185,3.315607804,1
SUBSET_WITNESS,,"{2,4}",,-1.052541256;0.191846773;0.2251066715;-0.2263738662;0.9572015405;0.1118645743;0.5754017234;-0.8248791695;-0.0995105952,2.316067219,1.285145293,3.056460707,1
SUBSET_WITNESS,,"{2,5}",,-0.9893172979;0.5396014452;1.102509737;0.4475958645;1.46252203;-0.03100419976;0.08025265485;0.2201449126;0.5262517929,2.24494791,2.280846825,4.551249975,1
SUBSET_WITNESS,,"{3,4}",,-0.5753371119;-0.07567689568;-0.4616516829;-0.8325858116;1.414497256;-0.5673490763;-0.5097343326;1.393968582;-0.4880602956,3.410735607,3.175410907,3.659620688,1
SUBSET_WITNESS,,"{3,5}",,0.3910867572;0.5374615192;1.356596231;-0.01285148785;1.247031927;-0.7582066655;-0.7129966021;0.988224268;0.4846864641,5.156019688,4.889667481,6.46948789,1
SUBSET_WITNESS,,"{4,5}",,-1.033263922;-0.02511140704;1.803236008;0.2251110375;1.255481958;0.8698610663;0.8108366132;-0.5515399575;0.8006975055,2.910705566,2.622540068,3.404335963,1
SUBSET_WITNESS,,"{0,1,2}",,-0.713031888;0.7087849975;0.9407237172;0.6551060677;-1.496976018;1.840985298;1.488105655;-0.003687502351;0.01050208509,5.352577209,5.032607197,5.818499534,1
SUBSET_WITNESS,,"{0,1,3}",,0.2952836156;-0.3912911713;0.6515033841;0.680424571;0.1280512065;-1.529858232;1.597058296;-0.6367439628;-0.5871255994,5.52441597,5.274098217,6.902173053,1
SUBSET_WITNESS,,"{0,1,4}",,-0.7862833738;0.6481871605;0.5617578626;0.7685207129;-1.854913116;1.392945886;-0.2419383228;-1.280930758;0.002141602105,5.427437782,5.214329353,6.982041994,1
SUBSET_WITNESS,,"{0,1,5}",,-0.1589688808;0.3598873317;1.629406214;0.4911741614;0.0120822778;2.52533102;-0.1868384928;-2.547497272;0.4497851133,8.921636581,8.56288821,9.60207327,1
SUBSET_WITNESS,,"{0,2,3}",,-0.2983932495;-0.6510421038;0.04195831344;0.3299131691;1.381434083;-0.4295396805;-0.467746973;1.286319494;-0.7096733451,3.140338182,2.140272595,4.042754797,1
SUBSET_WITNESS,,"{0,2,4}",,-1.555584311;-1.456227303;0.1760819703;-0.1879028976;0.8989000916;-0.2950109243;0.8836370111;-0.8382287025;-0.5710063577,2.820702314,2.30919128,8.0961778,1
SUBSET_WITNESS,,"{0,2,5}",,-1.154648304;-1.07803452;1.21186626;1.25531733;1.388787985;0.5625514388;1.294685245;0.4434653223;0.01465669554,4.532924175,4.408187819,5.177053329,1
SUBSET_WITNESS,,"{0,3,4}",,-0.4844651818;0.2619772851;0.1576141119;-0.1310686767;1.014042616;-0.5109901428;1.548492193;-1.65572238;-0.4937794209,3.228636742,3.148851568,4.758228105,1
SUBSET_WITNESS,,"{0,3,5}",,-0.3380876184;-0.03632568195;1.794593573;1.228662968;0.8650023937;-0.7839939594;-0.3771532476;2.248805523;-0.1603971571,5.268499374,4.874853996,5.769693608,1
SUBSET_WITNESS,,"{0,4,5}",,-1.673687458;1.038762212;1.609668612;-0.2784250081;1.666972399;0.4409811199;0.9499557018;-1.397911072;0.2315252274,5.942845821,5.827233314,6.857912138,1
SUBSET_WITNESS,,"{1,2,3}",,0.3034363389;-0.2704050541;-0.09690066427;-0.04702983052;-0.1466330141;0.06804976612;-1.140611529;0.7230243683;0.08925701678,4.715864182,4.530615024,5.871467511,1
SUBSET_WITNESS,,"{1,2,4}",,-0.2293831557;0.2406968325;0.5659305453;0.7535964847;0.4605548978;-0.07145851105;0.3576055467;-1.565661073;0.3532801867,4.870265961,4.586321001,5.582966428,1
SUBSET_WITNESS,,"{1,2,5}",,0.1776288599;0.3138370216;0.516515553;0.1661364734;0.3841151297;1.244074702;-0.01258889772;-1.301155567;0.7624890208,4.767570496,4.789656179,5.595537043,1
SUBSET_WITNESS,,"{1,3,4}",,0.1126264781;0.3754948676;-0.03886422887;-0.09684100002;1.056012034;-1.156404734;0.960791707;-0.6915783882;0.4481993914,4.763784885,4.715210722,5.450782821,1
SUBSET_WITNESS,,"{1,3,5}",,0.3761032224;0.350420177;1.248380184;0.3768728375;0.1225860789;1.217131257;-0.8510505557;1.098641992;0.5184377432,5.315732002,5.275861032,6.31062492,1
SUBSET_WITNESS,,"{1,4,5}",,0.1872075349;-0.002044990426;1.08845675;0.3946197033;0.9532141089;0.7918547392;0.6858053207;-1.587657928;0.818177402,4.699403286,4.702582091,6.56786787,1
SUBSET_WITNESS,,"{2,3,4}",,-0.4782236516;0.08535187691;-0.3251407444;-0.5024017692;1.378977776;-0.5129305124;-0.3480731845;1.139886856;-0.4266685247,3.385070086,2.642678044,3.905310493,1
SUBSET_WITNESS,,"{2,3,5}",,0.08430086076;0.3436406255;1.030787706;0.2451145798;1.467084289;-0.1748468876;-0.5507238507;0.7408151627;0.1288220733,4.713279724,4.346521611,6.092494002,1
SUBSET_WITNESS,,"{2,4,5}",,-1.0290277;-0.2850812674;-0.5064996481;0.01630080491;1.554696202;-0.04262476414;0.9944479465;-0.4371418655;0.4202742279,2.908444881,2.363054068,5.06409898,1
SUBSET_WITNESS,,"{3,4,5}",,-0.03911446407;-0.006979770493;0.07830376923;-0.3454224169;1.052484155;-1.147408247;-1.121311069;0.7795870304;0.9315270185,5.432381153,5.590956751,5.96899019,1
SUBSET_WITNESS,,"{0,1,2,3}",,0.3122734725;-1.429250836;1.365427256;1.296021223;1.047973871;-0.4548050761;0.5870521069;-0.5100278854;-0.4927626848,5.19799757,4.979279801,5.421389344,1
SUBSET_WITNESS,,"{0,1,2,4}",,-0.2397486269;1.024905086;0.8511270881;0.6264390945;-0.02694713511;-1.305852532;1.153273821;-0.4923774004;0.04846502095,5.100026608,5.078507054,5.318203337,1
SUBSET_WITNESS,,"{0,1,2,5}",,0.2940144241;-1.112044692;0.786560297;0.4573196173;0.7298262715;0.2585908771;1.856053591;0.1170665994;0.09855163097,5.74796629,5.539472722,7.341663083,1
SUBSET_WITNESS,,"{0,1,3,4}",,-0.466875881;0.697524786;0.4630151987;0.06772109866;0.8693074584;-1.656438947;1.367241621;-0.8933830857;-0.1121327803,5.075694561,4.903313425,6.02008414,1
SUBSET_WITNESS,,"{0,1,3,5}",,0.03553957865;-1.42695117;1.704604864;1.825668454;1.550174832;-0.1634481102;2.203085423;0.2482087016;-0.1257669479,6.881934166,6.754885318,8.023533054,1
SUBSET_WITNESS,,"{0,1,4,5}",,-1.051009417;1.493341684;1.242974043;0.8164576888;0.7919248939;-0.04437827691;1.121736646;-2.052422762;0.733130157,7.6878438,7.551766238,8.042074406,1
SUBSET_WITNESS,,"{0,2,3,4}",,-0.4950411022;0.104429394;0.5001564026;0.4080971181;1.097282887;-0.27174896;1.070067644;-1.090203285;-0.6449545622,3.355031013,2.969526896,8.299030013,1
SUBSET_WITNESS,,"{0,2,3,5}",,-0.222624436;-0.4574316442;0.7862797379;0.003711793805;1.178070664;-0.611768961;-0.4795660973;1.477575183;0.08693706989,4.737135887,4.523903283,5.032589974,1
SUBSET_WITNESS,,"{0,2,4,5}",,-0.8816995621;0.0944634825;1.251467943;0.6260560751;1.171964049;0.2306256443;0.7397397757;-0.3076339662;0.05755288154,3.86221242,3.12558547,7.821938479,1
SUBSET_WITNESS,,"{0,3,4,5}",,-1.434607983;1.047972202;0.01099064853;-0.4520289898;1.658004999;-1.203809023;1.702233076;-1.834244847;0.7172914147,9.889745712,9.546409443,10.50020393,1
SUBSET_WITNESS,,"{1,2,3,4}",,-0.04245086014;0.4380224347;-0.06064292043;-0.07112976909;0.6671658158;-1.165415287;1.061549306;-0.5139986277;-0.1497475654,4.858819962,4.444004328,5.478037213,1
SUBSET_WITNESS,,"{1,2,3,5}",,0.02170956507;0.2153119296;0.8649746776;0.3613308668;1.390773177;-0.2164271772;-1.054721475;1.204808593;0.3490081728,5.286122799,5.001480103,6.400946181,1
SUBSET_WITNESS,,"{1,2,4,5}",,-0.2844247818;0.1048000678;0.9268043041;0.2797875404;0.3390986919;0.4109266102;0.4900125265;-1.393610835;0.6262580156,4.682570934,4.437013749,6.907227756,1
SUBSET_WITNESS,,"{1,3,4,5}",,-0.004866564181;0.1235166788;0.7793251276;-1.071679354;1.501890182;0.6035016775;0.7642852664;-0.9541161656;0.5569162965,5.147974014,4.943870112,6.359606633,1
SUBSET_WITNESS,,"{2,3,4,5}",,-0.4964032769;-0.008938071318;0.01818482392;-0.04753562436;1.162119746;-0.5975202918;-0.3406095803;1.268405676;0.278069973,4.518129826,4.14981964,5.260043828,1
SUBSET_WITNESS,,"{0,1,2,3,4}",,-0.626270771;0.7695980072;0.518717885;0.2748110592;0.780834794;-1.504279017;1.347700477;-0.5287181139;-0.1081481352,4.916516304,4.841177653,7.596655821,1
SUBSET_WITNESS,,"{0,1,2,3,5}",,0.1734216809;-1.148622155;0.5369286537;1.127698302;1.117639422;-0.521140933;-0.281930387;1.348852277;0.1375235468,5.345626831,4.908011535,5.908203818,1
SUBSET_WITNESS,,"{0,1,2,4,5}",,-0.4334081113;0.617364645;0.5739991665;0.70543468;0.6897252202;0.04678425938;0.8374025822;-1.570489764;0.4703290761,5.601910591,5.518366077,6.158460213,1
SUBSET_WITNESS,,"{0,1,3,4,5}",,-0.7701489329;1.196035028;0.5669463277;0.03861810267;1.241136432;-1.301286936;1.531027079;-1.398378611;0.6938409209,7.428622723,7.296203142,7.928218882,1
SUBSET_WITNESS,,"{0,2,3,4,5}",,-0.4265058637;0.1898123771;0.06721559912;0.1196328625;1.131763339;-0.5871648788;0.02616815455;1.467753291;0.1427727789,4.62299633,4.395906562,9.014312229,1
SUBSET_WITNESS,,"{1,2,3,4,5}",,-0.240127489;0.1901756227;-0.1587085873;-0.9068621993;1.224370122;-0.4895975888;-0.2249072194;1.163445234;0.3104247451,5.244913101,4.562896373,7.397339807,1
SUBSET_WITNESS,,"{0,1,2,3,4,5}",,-0.6265172362;0.1149538308;0.2717417181;0.1296865642;0.959317565;-1.082196593;0.857883811;-0.2396735996;0.2907716334,5.493596554,,,1
