k,m,run_id,d_max,points_json,subset,witness_json,delta
18,2,1,5,"[[0.17471054401142605, 2.8479336789623657, -3.350435619511466, -1.5698584374519176, 1.794782953782802, -3.839193165719913, -4.279733046352941, 1.3469006581183673, -2.7534262476924853, -3.39945775059698, -3.9059641621803287, 3.2674838854763744, -1.4691472192124488, 1.7867022036040336, -2.4900365954098334, -4.979902803201817, 3.1456566064174285, -0.8062973733371381], [2.9225415256563037, -1.1345078576335155, -2.9436469628485975, 4.0452203440521455, 0.5771553599672541, -3.5339686109757307, 4.973831891677407, -0.541634085116034, -3.456673985986678, -2.864469986323017, -4.047520523837944, -0.8935197826846719, -4.973870877277396, -2.815604173171744, -1.0636139633617037, 4.469976380793849, -4.586748672328796, 3.1887554891188308], [-1.636631706058781, -3.7137961152816192, 3.0376383590270217, 3.2961197865711176, -4.6309950881423525, -0.04172340638814109, -2.2331934141488716, 2.250998100088144, -3.841976153031136, -3.14256881958166, 2.1659178992332895, 2.445617584850571, -4.82688110605509, -1.3295107098453907, 3.2755106021562277, 1.9759644295789835, -2.3054963377754967, -1.472840869597144], [-0.27022583840095704, -4.489551108850032, 1.1621211674767107, -3.841077887509986, 4.868044205530353, -1.3273039878005854, -1.0749111642063902, 2.665368370306418, -4.295743391169325, -1.1245034645100505, 3.4806776183430066, -3.517489602657622, 3.3035467894628523, -3.8469992829451227, -2.037964168996239, -0.5479345923960999, -0.19917396579172464, 0.5139853797157667], [-0.7976220631340214, -3.6036138977945686, -3.19440745153417, 0.35016246923332384, 2.067032744758628, 3.94571233872448, -4.115876315112159, -0.34410370567451665, -0.19733114158331677, 3.2125219434992234, 4.807403744867152, -1.4709888409721716, 3.943998060035611, 2.307953664106739, -3.9005178543211763, -1.795274166275025, 0.6509500124611678, 4.637284631968451]]",__POINTS__,,
18,2,1,5,,1,"[1.5264806389785939, -1.3441292077673797]",118.42486014632811
18,2,1,5,,2,"[-1.628915328467766, 7.065754227579212]",193.30961617256014
18,2,1,5,,3,"[-0.46624555887968744, -2.4572312318297356]",141.06289981157417
18,2,1,5,,4,"[-2.23120479609086, -0.22142456375657768]",130.74278709320632
18,2,1,5,,5,"[-2.5327524935179158, 0.944032991221249]",125.2473470967137
18,2,1,5,,"1,2","[1.1280154321942106, -2.1627875796044274]",168.25829866840425
18,2,1,5,,"1,3","[-0.4438847563546227, -2.1983388537968036]",140.59385532232386
18,2,1,5,,"1,4","[-1.8599538704457979, -0.2244009846636666]",130.19055803561747
18,2,1,5,,"1,5","[-1.834214436785142, 0.9478798478938469]",126.7082570835163
18,2,1,5,,"2,3","[1.6353689424857207, -3.963174187235717]",224.12677676839533
18,2,1,5,,"2,4","[7.8613528528935275, -0.009826264748717327]",210.57727974027034
18,2,1,5,,"2,5","[-1.3379579537203166, 7.015256430099136]",187.47890690380933
18,2,1,5,,"3,4","[-2.6749314764223557, -0.33582631387031764]",134.43679545666208
18,2,1,5,,"3,5","[-4.771763564131636, 0.21738964561122903]",148.1292480378655
18,2,1,5,,"4,5","[-2.3300193530787516, 0.19958128880189846]",133.59104669649324
18,2,1,5,,"1,2,3","[1.2069279434235174, -1.8765511835178863]",166.1223312502983
18,2,1,5,,"1,2,4","[0.8349425372533783, -2.157082421618457]",166.32210669717907
18,2,1,5,,"1,2,5","[-1.4107567238903311, 6.885325076667255]",187.59297211413264
18,2,1,5,,"1,3,4","[-2.442795116040955, -0.333776392147371]",134.5449167368494
18,2,1,5,,"1,3,5","[-1.081857151781275, 0.505988372941708]",140.07730188780783
18,2,1,5,,"1,4,5","[-2.0712128776754697, 0.23542605378721027]",133.3285941618603
18,2,1,5,,"2,3,4","[1.0581267937116603, -3.986479733170079]",217.78600078931464
18,2,1,5,,"2,3,5","[2.1316426260854993, -4.416623540400549]",266.3082564621156
18,2,1,5,,"2,4,5","[-0.7859750019036409, 6.380141361685562]",180.60805652526847
18,2,1,5,,"3,4,5","[-2.615438949958339, 0.058157964265156646]",136.93082716058328
18,2,1,5,,"1,2,3,4","[0.7009874544085051, -1.6008109423132886]",163.48061799192342
18,2,1,5,,"1,2,3,5","[1.6939051684426325, -2.555309759700051]",198.5236891657573
18,2,1,5,,"1,2,4,5","[-0.9527755232145326, 3.4188404324660313]",170.1132024662695
18,2,1,5,,"1,3,4,5","[-2.536115815737304, 0.05681561764367409]",136.94547155606259
18,2,1,5,,"2,3,4,5","[0.4667758075054806, 5.432333376412623]",208.41377407730053
18,2,1,5,,"1,2,3,4,5","[0.6721122018141327, -1.5822571028637187]",163.48933689479313
