k,m,run_id,d_max,points_json,subset,witness_json,delta
3,2,1,4,"[[-4.392678935642662, 3.7205372107369428, -2.4678041691895314], [-0.3648770498607923, -3.650944704486024, 0.6319653163551842], [-3.4355006881988723, 0.25814696940581583, -0.2961556010561661], [3.9740809922833362, -0.8996337130795673, 1.5530954292630483]]",__POINTS__,,
3,2,1,4,,1,"[0.5225923398419033, -5.676047445424661]",44.67956802839548
3,2,1,4,,2,"[-1.8170424104584553, 1.2132604822351878]",5.809885928434781
3,2,1,4,,3,"[-3.435459949444578, -0.01900431890425124]",0.15362567147002634
3,2,1,4,,4,"[3.9715229870134543, 0.3252904413717163]",3.007950815839987
3,2,1,4,,"1,2","[1.1115124532683978, -4.996669688873417]",43.49829384749251
3,2,1,4,,"1,3","[-4.6354246120624785, 0.626234150803565]",19.20671001571928
3,2,1,4,,"1,4","[3.0402388172858594, -8.365112972530461]",114.7655150650105
3,2,1,4,,"2,3","[-2.0079108771734124, 0.6319653163567226]",5.399120316747463
3,2,1,4,,"2,4","[1.28303715827881, -0.8143405594730014]",12.853744999348573
3,2,1,4,,"3,4","[0.32416448995172853, 0.812363809460797]",15.368255848310096
3,2,1,4,,"1,2,3","[-4.392716267993467, 0.6263664355836182]",19.147784519254955
3,2,1,4,,"1,2,4","[1.8056093100757011, -4.195960128644218]",45.07224906243306
3,2,1,4,,"1,3,4","[2.6097920493555415, -8.434197731624614]",113.92337818363065
3,2,1,4,,"2,3,4","[0.46169395629907645, 0.15606947312548083]",15.403053431412753
3,2,1,4,,"1,2,3,4","[-1.3162647954089468, 0.8250401827961813]",28.691404454024365
